Author1 ID,Author1 Name,Author2 ID,Author2 Name,Weight
1363,"Meyerortmanns, H",46,"Stauffer, D",1
1364,"Stelling, J",1286,"Schuster, S",0.25
1365,"Klamt, S",1364,"Stelling, J",0.25
1365,"Klamt, S",1286,"Schuster, S",0.25
1366,"Bettenbrock, K",1364,"Stelling, J",0.25
1366,"Bettenbrock, K",1365,"Klamt, S",0.25
1366,"Bettenbrock, K",1286,"Schuster, S",0.25
1367,"Gilles, E",1364,"Stelling, J",0.25
1367,"Gilles, E",1365,"Klamt, S",0.25
1367,"Gilles, E",1366,"Bettenbrock, K",0.25
1367,"Gilles, E",1286,"Schuster, S",0.25
1368,"Kamper, L",932,"Stephan, K",0.2
1368,"Kamper, L",293,"Burns, G",0.2
1368,"Kamper, L",294,"Young, M",0.2
1368,"Kamper, L",931,"Kotter, R",0.2
1369,"Bozkurt, A",932,"Stephan, K",0.2
1369,"Bozkurt, A",1368,"Kamper, L",0.2
1369,"Bozkurt, A",293,"Burns, G",0.2
1369,"Bozkurt, A",294,"Young, M",0.2
1369,"Bozkurt, A",931,"Kotter, R",0.2
1371,"Zelen, M",1370,"Stephenson, K",1
1373,"Tenenbaum, J",1372,"Steyvers, M",1
1375,"Nettle, D",1374,"Stiller, J",0.5
1376,"Dunbar, R",1374,"Stiller, J",0.5
1376,"Dunbar, R",1375,"Nettle, D",0.5
1377,"Stilwell, D",1294,"Bollt, E",0.5
1378,"Roberson, D",1377,"Stilwell, D",0.5
1378,"Roberson, D",1294,"Bollt, E",0.5
1381,"Suchecki, K",522,"Eguiluz, V",0.5
1381,"Suchecki, K",76,"Sanmiguel, M",0.5
1384,"Szabo, G",194,"Kertesz, J",0.5
1385,"Alava, M",1384,"Szabo, G",0.5
1385,"Alava, M",194,"Kertesz, J",0.5
1387,"Sznajd, J",1386,"Sznajdweron, K",1
1389,"Thurner, S",329,"Tadic, B",1.5
1389,"Thurner, S",547,"Rodgers, G",0.5
1391,"Takayasu, H",1390,"Takayasu, M",0.5
1392,"Sato, T",1390,"Takayasu, M",0.5
1392,"Sato, T",1391,"Takayasu, H",0.5
1394,"Tass, P",1145,"Rosenblum, M",0.142857
1394,"Tass, P",219,"Kurths, J",0.142857
1394,"Tass, P",343,"Pikovsky, A",0.142857
1394,"Tass, P",697,"Schnitzler, A",0.142857
1395,"Weule, M",1394,"Tass, P",0.142857
1395,"Weule, M",1145,"Rosenblum, M",0.142857
1395,"Weule, M",219,"Kurths, J",0.142857
1395,"Weule, M",343,"Pikovsky, A",0.142857
1395,"Weule, M",697,"Schnitzler, A",0.142857
1396,"Volkmann, J",1394,"Tass, P",0.142857
1396,"Volkmann, J",1145,"Rosenblum, M",0.142857
1396,"Volkmann, J",1395,"Weule, M",0.142857
1396,"Volkmann, J",219,"Kurths, J",0.142857
1396,"Volkmann, J",343,"Pikovsky, A",0.142857
1396,"Volkmann, J",697,"Schnitzler, A",0.142857
1397,"Freund, H",1394,"Tass, P",0.142857
1397,"Freund, H",1145,"Rosenblum, M",0.142857
1397,"Freund, H",1395,"Weule, M",0.142857
1397,"Freund, H",219,"Kurths, J",0.142857
1397,"Freund, H",343,"Pikovsky, A",0.142857
1397,"Freund, H",1396,"Volkmann, J",0.142857
1397,"Freund, H",697,"Schnitzler, A",0.142857
1398,"Terman, D",314,"Wang, D",1
1400,"Rosajr, E",1399,"Ticos, C",0.25
1401,"Pardo, W",1399,"Ticos, C",0.25
1401,"Pardo, W",1400,"Rosajr, E",0.25
1402,"Walkenstein, J",1399,"Ticos, C",0.25
1402,"Walkenstein, J",1400,"Rosajr, E",0.25
1402,"Walkenstein, J",1401,"Pardo, W",0.25
1403,"Monti, M",1399,"Ticos, C",0.25
1403,"Monti, M",1400,"Rosajr, E",0.25
1403,"Monti, M",1401,"Pardo, W",0.25
1403,"Monti, M",1402,"Walkenstein, J",0.25
1404,"Tieri, P",327,"Latora, V",0.166667
1404,"Tieri, P",416,"Marchiori, M",0.166667
1405,"Valensin, S",1404,"Tieri, P",0.166667
1405,"Valensin, S",327,"Latora, V",0.166667
1405,"Valensin, S",416,"Marchiori, M",0.166667
1406,"Castellani, G",1404,"Tieri, P",0.166667
1406,"Castellani, G",1405,"Valensin, S",0.166667
1406,"Castellani, G",327,"Latora, V",0.166667
1406,"Castellani, G",416,"Marchiori, M",0.166667
1407,"Remondini, D",1404,"Tieri, P",0.166667
1407,"Remondini, D",1405,"Valensin, S",0.166667
1407,"Remondini, D",327,"Latora, V",0.166667
1407,"Remondini, D",1406,"Castellani, G",0.166667
1407,"Remondini, D",416,"Marchiori, M",0.166667
1408,"Franceschi, C",1404,"Tieri, P",0.166667
1408,"Franceschi, C",1405,"Valensin, S",0.166667
1408,"Franceschi, C",327,"Latora, V",0.166667
1408,"Franceschi, C",1406,"Castellani, G",0.166667
1408,"Franceschi, C",416,"Marchiori, M",0.166667
1408,"Franceschi, C",1407,"Remondini, D",0.166667
1409,"Timme, M",496,"Geisel, T",0.5
1410,"Wolf, F",1409,"Timme, M",0.5
1410,"Wolf, F",496,"Geisel, T",0.5
1411,"Mcintosh, A",1357,"Tononi, G",0.333333
1411,"Mcintosh, A",1107,"Russell, D",0.333333
1411,"Mcintosh, A",1358,"Edelman, G",0.333333
1412,"Tornow, S",1060,"Mewes, H",1
1413,"Kozma, B",186,"Toroczkai, Z",0.25
1413,"Kozma, B",1162,"Bassler, K",0.25
1414,"Hengartner, N",186,"Toroczkai, Z",0.25
1414,"Hengartner, N",1413,"Kozma, B",0.25
1414,"Hengartner, N",1162,"Bassler, K",0.25
1415,"Korniss, G",186,"Toroczkai, Z",0.25
1415,"Korniss, G",1413,"Kozma, B",0.25
1415,"Korniss, G",1162,"Bassler, K",0.25
1415,"Korniss, G",1414,"Hengartner, N",0.25
1416,"Torres, J",303,"Munoz, M",0.333333
1416,"Torres, J",1026,"Marro, J",0.333333
1417,"Garrido, P",1416,"Torres, J",0.333333
1417,"Garrido, P",303,"Munoz, M",0.333333
1417,"Garrido, P",1026,"Marro, J",0.333333
1418,"Travers, J",930,"Milgram, S",1
1419,"Dealbuquerque, M",1336,"Tsallis, C",1
1421,"Kenet, T",1420,"Tsodyks, M",0.333333
1422,"Grinvald, A",1420,"Tsodyks, M",0.333333
1422,"Grinvald, A",1421,"Kenet, T",0.333333
1423,"Arieli, A",1420,"Tsodyks, M",0.333333
1423,"Arieli, A",1421,"Kenet, T",0.333333
1423,"Arieli, A",1422,"Grinvald, A",0.333333
1424,"Tyler, J",9,"Huberman, B",0.5
1425,"Wilkinson, D",1424,"Tyler, J",0.5
1425,"Wilkinson, D",9,"Huberman, B",1.5
1427,"Csikasznage, A",1426,"Tyson, J",0.5
1428,"Novak, B",1426,"Tyson, J",0.5
1428,"Novak, B",1427,"Csikasznage, A",0.5
1429,"Uetz, P",645,"Giot, L",0.0526316
1430,"Cagney, G",1429,"Uetz, P",0.385965
1430,"Cagney, G",645,"Giot, L",0.0526316
1431,"Mansfield, T",1429,"Uetz, P",0.385965
1431,"Mansfield, T",645,"Giot, L",0.0526316
1431,"Mansfield, T",1430,"Cagney, G",0.385965
1432,"Judson, R",1429,"Uetz, P",0.0526316
1432,"Judson, R",645,"Giot, L",0.0526316
1432,"Judson, R",1430,"Cagney, G",0.0526316
1432,"Judson, R",1431,"Mansfield, T",0.0526316
1433,"Knight, J",1429,"Uetz, P",0.0526316
1433,"Knight, J",645,"Giot, L",0.0526316
1433,"Knight, J",1430,"Cagney, G",0.0526316
1433,"Knight, J",1431,"Mansfield, T",0.0526316
1433,"Knight, J",1432,"Judson, R",0.0526316
1434,"Lockshon, D",1429,"Uetz, P",0.0526316
1434,"Lockshon, D",645,"Giot, L",0.0526316
1434,"Lockshon, D",1430,"Cagney, G",0.0526316
1434,"Lockshon, D",1431,"Mansfield, T",0.0526316
1434,"Lockshon, D",1432,"Judson, R",0.0526316
1434,"Lockshon, D",1433,"Knight, J",0.0526316
1435,"Narayan, V",1429,"Uetz, P",0.0526316
1435,"Narayan, V",645,"Giot, L",0.0526316
1435,"Narayan, V",1430,"Cagney, G",0.0526316
1435,"Narayan, V",1431,"Mansfield, T",0.0526316
1435,"Narayan, V",1432,"Judson, R",0.0526316
1435,"Narayan, V",1433,"Knight, J",0.0526316
1435,"Narayan, V",1434,"Lockshon, D",0.0526316
1436,"Srinivasan, M",1429,"Uetz, P",0.0526316
1436,"Srinivasan, M",645,"Giot, L",0.0526316
1436,"Srinivasan, M",1430,"Cagney, G",0.0526316
1436,"Srinivasan, M",1431,"Mansfield, T",0.0526316
1436,"Srinivasan, M",1432,"Judson, R",0.0526316
1436,"Srinivasan, M",1433,"Knight, J",0.0526316
1436,"Srinivasan, M",1434,"Lockshon, D",0.0526316
1436,"Srinivasan, M",1435,"Narayan, V",0.0526316
1437,"Pochart, P",1429,"Uetz, P",0.0526316
1437,"Pochart, P",645,"Giot, L",0.0526316
1437,"Pochart, P",1430,"Cagney, G",0.0526316
1437,"Pochart, P",1431,"Mansfield, T",0.0526316
1437,"Pochart, P",1432,"Judson, R",0.0526316
1437,"Pochart, P",1433,"Knight, J",0.0526316
1437,"Pochart, P",1434,"Lockshon, D",0.0526316
1437,"Pochart, P",1435,"Narayan, V",0.0526316
1437,"Pochart, P",1436,"Srinivasan, M",0.0526316
1438,"Qureshiemili, A",1429,"Uetz, P",0.0526316
1438,"Qureshiemili, A",645,"Giot, L",0.0526316
1438,"Qureshiemili, A",1430,"Cagney, G",0.0526316
1438,"Qureshiemili, A",1431,"Mansfield, T",0.0526316
1438,"Qureshiemili, A",1432,"Judson, R",0.0526316
1438,"Qureshiemili, A",1433,"Knight, J",0.0526316
1438,"Qureshiemili, A",1434,"Lockshon, D",0.0526316
1438,"Qureshiemili, A",1435,"Narayan, V",0.0526316
1438,"Qureshiemili, A",1436,"Srinivasan, M",0.0526316
1438,"Qureshiemili, A",1437,"Pochart, P",0.0526316
1439,"Li, Y",1429,"Uetz, P",0.0526316
1439,"Li, Y",645,"Giot, L",0.0526316
1439,"Li, Y",1430,"Cagney, G",0.0526316
1439,"Li, Y",1431,"Mansfield, T",0.0526316
1439,"Li, Y",1432,"Judson, R",0.0526316
1439,"Li, Y",1433,"Knight, J",0.0526316
1439,"Li, Y",1434,"Lockshon, D",0.0526316
1439,"Li, Y",1435,"Narayan, V",0.0526316
1439,"Li, Y",1436,"Srinivasan, M",0.0526316
1439,"Li, Y",1437,"Pochart, P",0.0526316
1439,"Li, Y",1438,"Qureshiemili, A",0.0526316
1440,"Godwin, B",1429,"Uetz, P",0.0526316
1440,"Godwin, B",645,"Giot, L",0.0526316
1440,"Godwin, B",1430,"Cagney, G",0.0526316
1440,"Godwin, B",1431,"Mansfield, T",0.0526316
1440,"Godwin, B",1432,"Judson, R",0.0526316
1440,"Godwin, B",1433,"Knight, J",0.0526316
1440,"Godwin, B",1434,"Lockshon, D",0.0526316
1440,"Godwin, B",1435,"Narayan, V",0.0526316
1440,"Godwin, B",1436,"Srinivasan, M",0.0526316
1440,"Godwin, B",1437,"Pochart, P",0.0526316
1440,"Godwin, B",1438,"Qureshiemili, A",0.0526316
1440,"Godwin, B",1439,"Li, Y",0.0526316
1441,"Conover, D",1429,"Uetz, P",0.0526316
1441,"Conover, D",645,"Giot, L",0.0526316
1441,"Conover, D",1430,"Cagney, G",0.0526316
1441,"Conover, D",1431,"Mansfield, T",0.0526316
1441,"Conover, D",1432,"Judson, R",0.0526316
1441,"Conover, D",1433,"Knight, J",0.0526316
1441,"Conover, D",1434,"Lockshon, D",0.0526316
1441,"Conover, D",1435,"Narayan, V",0.0526316
1441,"Conover, D",1436,"Srinivasan, M",0.0526316
1441,"Conover, D",1437,"Pochart, P",0.0526316
1441,"Conover, D",1438,"Qureshiemili, A",0.0526316
1441,"Conover, D",1439,"Li, Y",0.0526316
1441,"Conover, D",1440,"Godwin, B",0.0526316
1442,"Kalbfleisch, T",1429,"Uetz, P",0.0526316
1442,"Kalbfleisch, T",645,"Giot, L",0.0526316
1442,"Kalbfleisch, T",1430,"Cagney, G",0.0526316
1442,"Kalbfleisch, T",1431,"Mansfield, T",0.0526316
1442,"Kalbfleisch, T",1432,"Judson, R",0.0526316
1442,"Kalbfleisch, T",1433,"Knight, J",0.0526316
1442,"Kalbfleisch, T",1434,"Lockshon, D",0.0526316
1442,"Kalbfleisch, T",1435,"Narayan, V",0.0526316
1442,"Kalbfleisch, T",1436,"Srinivasan, M",0.0526316
1442,"Kalbfleisch, T",1437,"Pochart, P",0.0526316
1442,"Kalbfleisch, T",1438,"Qureshiemili, A",0.0526316
1442,"Kalbfleisch, T",1439,"Li, Y",0.0526316
1442,"Kalbfleisch, T",1440,"Godwin, B",0.0526316
1442,"Kalbfleisch, T",1441,"Conover, D",0.0526316
1443,"Vijayadamodar, G",1429,"Uetz, P",0.0526316
1443,"Vijayadamodar, G",645,"Giot, L",0.0526316
1443,"Vijayadamodar, G",1430,"Cagney, G",0.0526316
1443,"Vijayadamodar, G",1431,"Mansfield, T",0.0526316
1443,"Vijayadamodar, G",1432,"Judson, R",0.0526316
1443,"Vijayadamodar, G",1433,"Knight, J",0.0526316
1443,"Vijayadamodar, G",1434,"Lockshon, D",0.0526316
1443,"Vijayadamodar, G",1435,"Narayan, V",0.0526316
1443,"Vijayadamodar, G",1436,"Srinivasan, M",0.0526316
1443,"Vijayadamodar, G",1437,"Pochart, P",0.0526316
1443,"Vijayadamodar, G",1438,"Qureshiemili, A",0.0526316
1443,"Vijayadamodar, G",1439,"Li, Y",0.0526316
1443,"Vijayadamodar, G",1440,"Godwin, B",0.0526316
1443,"Vijayadamodar, G",1441,"Conover, D",0.0526316
1443,"Vijayadamodar, G",1442,"Kalbfleisch, T",0.0526316
1444,"Yang, M",1429,"Uetz, P",0.0526316
1444,"Yang, M",645,"Giot, L",0.0526316
1444,"Yang, M",1430,"Cagney, G",0.0526316
1444,"Yang, M",1431,"Mansfield, T",0.0526316
1444,"Yang, M",1432,"Judson, R",0.0526316
1444,"Yang, M",1433,"Knight, J",0.0526316
1444,"Yang, M",1434,"Lockshon, D",0.0526316
1444,"Yang, M",1435,"Narayan, V",0.0526316
1444,"Yang, M",1436,"Srinivasan, M",0.0526316
1444,"Yang, M",1437,"Pochart, P",0.0526316
1444,"Yang, M",1438,"Qureshiemili, A",0.0526316
1444,"Yang, M",1439,"Li, Y",0.0526316
1444,"Yang, M",1440,"Godwin, B",0.0526316
1444,"Yang, M",1441,"Conover, D",0.0526316
1444,"Yang, M",1442,"Kalbfleisch, T",0.0526316
1444,"Yang, M",1443,"Vijayadamodar, G",0.0526316
1445,"Johnston, M",1429,"Uetz, P",0.0526316
1445,"Johnston, M",645,"Giot, L",0.0526316
1445,"Johnston, M",1430,"Cagney, G",0.0526316
1445,"Johnston, M",1431,"Mansfield, T",0.0526316
1445,"Johnston, M",1432,"Judson, R",0.0526316
1445,"Johnston, M",1433,"Knight, J",0.0526316
1445,"Johnston, M",1434,"Lockshon, D",0.0526316
1445,"Johnston, M",1435,"Narayan, V",0.0526316
1445,"Johnston, M",1436,"Srinivasan, M",0.0526316
1445,"Johnston, M",1437,"Pochart, P",0.0526316
1445,"Johnston, M",1438,"Qureshiemili, A",0.0526316
1445,"Johnston, M",1439,"Li, Y",0.0526316
1445,"Johnston, M",1440,"Godwin, B",0.0526316
1445,"Johnston, M",1441,"Conover, D",0.0526316
1445,"Johnston, M",1442,"Kalbfleisch, T",0.0526316
1445,"Johnston, M",1443,"Vijayadamodar, G",0.0526316
1445,"Johnston, M",1444,"Yang, M",0.0526316
1446,"Fields, S",1429,"Uetz, P",0.0526316
1446,"Fields, S",645,"Giot, L",0.0526316
1446,"Fields, S",1430,"Cagney, G",0.0526316
1446,"Fields, S",1431,"Mansfield, T",0.0526316
1446,"Fields, S",1432,"Judson, R",0.0526316
1446,"Fields, S",1433,"Knight, J",0.0526316
1446,"Fields, S",1434,"Lockshon, D",0.0526316
1446,"Fields, S",1435,"Narayan, V",0.0526316
1446,"Fields, S",1436,"Srinivasan, M",0.0526316
1446,"Fields, S",1437,"Pochart, P",0.0526316
1446,"Fields, S",1438,"Qureshiemili, A",0.0526316
1446,"Fields, S",1439,"Li, Y",0.0526316
1446,"Fields, S",1440,"Godwin, B",0.0526316
1446,"Fields, S",1441,"Conover, D",0.0526316
1446,"Fields, S",1442,"Kalbfleisch, T",0.0526316
1446,"Fields, S",1443,"Vijayadamodar, G",0.0526316
1446,"Fields, S",1444,"Yang, M",0.0526316
1446,"Fields, S",1445,"Johnston, M",0.0526316
1447,"Rothberg, J",1429,"Uetz, P",0.0526316
1447,"Rothberg, J",645,"Giot, L",0.0526316
1447,"Rothberg, J",1430,"Cagney, G",0.0526316
1447,"Rothberg, J",1431,"Mansfield, T",0.0526316
1447,"Rothberg, J",1432,"Judson, R",0.0526316
1447,"Rothberg, J",1433,"Knight, J",0.0526316
1447,"Rothberg, J",1434,"Lockshon, D",0.0526316
1447,"Rothberg, J",1435,"Narayan, V",0.0526316
1447,"Rothberg, J",1436,"Srinivasan, M",0.0526316
1447,"Rothberg, J",1437,"Pochart, P",0.0526316
1447,"Rothberg, J",1438,"Qureshiemili, A",0.0526316
1447,"Rothberg, J",1439,"Li, Y",0.0526316
1447,"Rothberg, J",1440,"Godwin, B",0.0526316
1447,"Rothberg, J",1441,"Conover, D",0.0526316
1447,"Rothberg, J",1442,"Kalbfleisch, T",0.0526316
1447,"Rothberg, J",1443,"Vijayadamodar, G",0.0526316
1447,"Rothberg, J",1444,"Yang, M",0.0526316
1447,"Rothberg, J",1445,"Johnston, M",0.0526316
1447,"Rothberg, J",1446,"Fields, S",0.0526316
1448,"Glot, L",1429,"Uetz, P",0.333333
1448,"Glot, L",1430,"Cagney, G",0.333333
1448,"Glot, L",1431,"Mansfield, T",0.333333
1450,"Foreman, R",1449,"Valente, T",1
1451,"Cancho, R",283,"Valverde, S",0.5
1451,"Cancho, R",281,"Sole, R",0.5
1452,"Vannucchi, F",216,"Boccaletti, S",1
1453,"Vanputten, M",1360,"Stam, C",1
1454,"Vanvreeswijk, C",721,"Sompolinsky, H",1
1455,"Vanwiggeren, G",482,"Roy, R",1
1457,"Lachaux, J",1456,"Varela, F",0.333333
1458,"Rodriguez, E",1456,"Varela, F",0.333333
1458,"Rodriguez, E",1457,"Lachaux, J",0.333333
1459,"Martinerie, J",1456,"Varela, F",0.333333
1459,"Martinerie, J",1457,"Lachaux, J",0.333333
1459,"Martinerie, J",1458,"Rodriguez, E",0.333333
1460,"Flammini, A",517,"Vazquez, A",0.333333
1460,"Flammini, A",127,"Maritan, A",0.333333
1460,"Flammini, A",151,"Vespignani, A",0.333333
1461,"Vazquez, F",55,"Krapivsky, P",0.5
1461,"Vazquez, F",56,"Redner, S",0.5
1464,"Vezoli, J",860,"Jouve, B",0.2
1464,"Vezoli, J",294,"Young, M",0.2
1465,"Falchier, A",1464,"Vezoli, J",0.2
1465,"Falchier, A",860,"Jouve, B",0.2
1465,"Falchier, A",294,"Young, M",0.2
1466,"Knoblauch, K",1464,"Vezoli, J",0.2
1466,"Knoblauch, K",1465,"Falchier, A",0.2
1466,"Knoblauch, K",860,"Jouve, B",0.2
1466,"Knoblauch, K",294,"Young, M",0.2
1467,"Kennedy, H",1464,"Vezoli, J",0.2
1467,"Kennedy, H",1465,"Falchier, A",0.2
1467,"Kennedy, H",860,"Jouve, B",0.2
1467,"Kennedy, H",1466,"Knoblauch, K",0.2
1467,"Kennedy, H",294,"Young, M",0.2
1468,"Czirok, A",53,"Vicsek, T",0.25
1468,"Czirok, A",1315,"Benjacob, E",0.25
1469,"Cohen, I",53,"Vicsek, T",0.25
1469,"Cohen, I",1468,"Czirok, A",0.25
1469,"Cohen, I",1315,"Benjacob, E",0.25
1470,"Shochet, O",53,"Vicsek, T",0.25
1470,"Shochet, O",1468,"Czirok, A",0.25
1470,"Shochet, O",1315,"Benjacob, E",0.25
1470,"Shochet, O",1469,"Cohen, I",0.25
1472,"Lane, D",1471,"Vogelstein, B",0.5
1473,"Levine, A",1471,"Vogelstein, B",0.5
1473,"Levine, A",1472,"Lane, D",0.5
1475,"Vanrenesse, R",1474,"Vogels, W",0.5
1476,"Birman, K",1474,"Vogels, W",0.5
1476,"Birman, K",1475,"Vanrenesse, R",0.5
1477,"Volchenkov, D",207,"Blanchard, P",0.5
1478,"Volchenkova, L",1477,"Volchenkov, D",0.5
1478,"Volchenkova, L",207,"Blanchard, P",0.5
1480,"Morgenstern, O",1479,"Vonneumann, J",1
1481,"Vragovic, I",96,"Diazguilera, A",0.5
1482,"Louis, E",1481,"Vragovic, I",0.5
1482,"Louis, E",96,"Diazguilera, A",0.5
1484,"Huang, P",1483,"Vukadinovic, D",0.5
1485,"Erlebach, T",1483,"Vukadinovic, D",0.5
1485,"Erlebach, T",1484,"Huang, P",0.5
1487,"Tilghman, S",1486,"Vukmirovic, O",1
1488,"Wall, M",1142,"Savageau, M",0.5
1489,"Hiavacek, W",1488,"Wall, M",0.5
1489,"Hiavacek, W",1142,"Savageau, M",0.5
1492,"Zhang, F",1491,"Wang, B",1
1493,"Wang, J",1491,"Wang, B",0.25
1494,"Dewilde, P",1493,"Wang, J",1
1496,"Zhang, C",1495,"Wang, S",1
1497,"Xu, J",300,"Wang, X",1
1498,"Pattison, P",82,"Wasserman, S",1
1500,"Weeks, M",239,"Borgatti, S",0.25
1501,"Clair, S",1500,"Weeks, M",0.25
1501,"Clair, S",239,"Borgatti, S",0.25
1502,"Radda, K",1500,"Weeks, M",0.25
1502,"Radda, K",1501,"Clair, S",0.25
1502,"Radda, K",239,"Borgatti, S",0.25
1503,"Schensul, J",1500,"Weeks, M",0.25
1503,"Schensul, J",1501,"Clair, S",0.25
1503,"Schensul, J",239,"Borgatti, S",0.25
1503,"Schensul, J",1502,"Radda, K",0.25
1504,"Wellman, B",1000,"White, H",0.5
1505,"Salaff, J",1504,"Wellman, B",0.2
1506,"Dimitrova, D",1504,"Wellman, B",0.2
1506,"Dimitrova, D",1505,"Salaff, J",0.2
1507,"Garton, L",1504,"Wellman, B",0.2
1507,"Garton, L",1505,"Salaff, J",0.2
1507,"Garton, L",1506,"Dimitrova, D",0.2
1508,"Gulia, M",1504,"Wellman, B",0.2
1508,"Gulia, M",1505,"Salaff, J",0.2
1508,"Gulia, M",1506,"Dimitrova, D",0.2
1508,"Gulia, M",1507,"Garton, L",0.2
1509,"Haythornthwaite, C",1504,"Wellman, B",0.2
1509,"Haythornthwaite, C",1505,"Salaff, J",0.2
1509,"Haythornthwaite, C",1506,"Dimitrova, D",0.2
1509,"Haythornthwaite, C",1507,"Garton, L",0.2
1509,"Haythornthwaite, C",1508,"Gulia, M",0.2
1512,"Brown, J",1511,"West, G",0.5
1513,"Enquist, B",1511,"West, G",0.5
1513,"Enquist, B",1512,"Brown, J",0.5
1514,"Nazer, N",1000,"White, H",0.5
1514,"Nazer, N",1504,"Wellman, B",0.5
1515,"Southgate, E",1120,"White, J",0.333333
1516,"Thompson, J",1120,"White, J",0.333333
1516,"Thompson, J",1515,"Southgate, E",0.333333
1517,"Brenner, S",1120,"White, J",0.333333
1517,"Brenner, S",1515,"Southgate, E",0.333333
1517,"Brenner, S",1516,"Thompson, J",0.333333
1518,"Whittington, M",243,"Kopell, N",0.25
1518,"Whittington, M",927,"Ermentrout, B",0.25
1519,"Traub, R",1518,"Whittington, M",0.25
1519,"Traub, R",243,"Kopell, N",0.25
1519,"Traub, R",927,"Ermentrout, B",0.25
1520,"Buhl, E",1518,"Whittington, M",0.25
1520,"Buhl, E",1519,"Traub, R",0.25
1520,"Buhl, E",243,"Kopell, N",0.25
1520,"Buhl, E",927,"Ermentrout, B",0.25
1523,"Rahman, L",1522,"Winful, H",1
1526,"Wollenberg, B",1525,"Wood, A",1
1529,"Wuchty, S",54,"Oltvai, Z",0.5
1529,"Wuchty, S",33,"Barabasi, A",0.5
1531,"Chua, L",1530,"Wu, C",1
1532,"Wu, F",9,"Huberman, B",1
1533,"Rice, D",532,"Xenarios, I",0.2
1533,"Rice, D",531,"Marcotte, E",0.2
1533,"Rice, D",530,"Eisenberg, D",0.2
1534,"Salwinski, L",532,"Xenarios, I",0.2
1534,"Salwinski, L",1533,"Rice, D",0.2
1534,"Salwinski, L",531,"Marcotte, E",0.2
1534,"Salwinski, L",530,"Eisenberg, D",0.2
1535,"Baron, M",532,"Xenarios, I",0.2
1535,"Baron, M",1533,"Rice, D",0.2
1535,"Baron, M",1534,"Salwinski, L",0.2
1535,"Baron, M",531,"Marcotte, E",0.2
1535,"Baron, M",530,"Eisenberg, D",0.2
1536,"Xulvibrunet, R",843,"Sokolov, I",1
1538,"Huang, L",1537,"Yang, K",0.5
1539,"Yang, L",1537,"Yang, K",0.5
1539,"Yang, L",1538,"Huang, L",0.5
1540,"Yan, G",1493,"Wang, J",0.25
1540,"Yan, G",1491,"Wang, B",0.25
1541,"Zhou, T",1540,"Yan, G",0.25
1541,"Zhou, T",1493,"Wang, J",0.25
1541,"Zhou, T",1491,"Wang, B",0.25
1542,"Fu, Z",1540,"Yan, G",0.25
1542,"Fu, Z",1541,"Zhou, T",0.25
1542,"Fu, Z",1493,"Wang, J",0.25
1542,"Fu, Z",1491,"Wang, B",0.25
1544,"Laumann, E",1543,"Yaoum, Y",1
1546,"Jeandupreux, D",1545,"Yehia, A",0.333333
1547,"Alonso, F",1545,"Yehia, A",0.333333
1547,"Alonso, F",1546,"Jeandupreux, D",0.333333
1548,"Guevara, M",1545,"Yehia, A",0.333333
1548,"Guevara, M",1546,"Jeandupreux, D",0.333333
1548,"Guevara, M",1547,"Alonso, F",0.333333
1549,"Yeung, M",308,"Strogatz, S",1
1550,"Yook, S",34,"Jeong, H",0.833333
1550,"Yook, S",33,"Barabasi, A",1.33333
1550,"Yook, S",54,"Oltvai, Z",0.5
1551,"Tu, Y",1550,"Yook, S",0.333333
1551,"Tu, Y",34,"Jeong, H",0.333333
1551,"Tu, Y",33,"Barabasi, A",0.333333
1553,"Sager, J",294,"Young, M",0.333333
1554,"Csardi, G",294,"Young, M",0.333333
1554,"Csardi, G",1553,"Sager, J",0.333333
1555,"Haga, P",294,"Young, M",0.333333
1555,"Haga, P",1553,"Sager, J",0.333333
1555,"Haga, P",1554,"Csardi, G",0.333333
1556,"Yusong, T",676,"Sousa, A",0.333333
1557,"Lingjiang, K",1556,"Yusong, T",0.333333
1557,"Lingjiang, K",676,"Sousa, A",0.333333
1558,"Muren, L",1556,"Yusong, T",0.333333
1558,"Muren, L",676,"Sousa, A",0.333333
1558,"Muren, L",1557,"Lingjiang, K",0.333333
1560,"Zaks, M",1145,"Rosenblum, M",0.333333
1560,"Zaks, M",219,"Kurths, J",0.333333
1561,"Park, E",1560,"Zaks, M",0.333333
1561,"Park, E",1145,"Rosenblum, M",0.333333
1561,"Park, E",219,"Kurths, J",0.333333
1562,"Zaslaver, A",63,"Surette, M",0.142857
1562,"Zaslaver, A",62,"Alon, U",0.142857
1563,"Mayo, A",1562,"Zaslaver, A",0.142857
1563,"Mayo, A",63,"Surette, M",0.142857
1563,"Mayo, A",62,"Alon, U",0.142857
1564,"Rosenberg, R",1562,"Zaslaver, A",0.142857
1564,"Rosenberg, R",1563,"Mayo, A",0.142857
1564,"Rosenberg, R",63,"Surette, M",0.142857
1564,"Rosenberg, R",62,"Alon, U",0.142857
1565,"Bashkin, P",1562,"Zaslaver, A",0.142857
1565,"Bashkin, P",1563,"Mayo, A",0.142857
1565,"Bashkin, P",1564,"Rosenberg, R",0.142857
1565,"Bashkin, P",63,"Surette, M",0.142857
1565,"Bashkin, P",62,"Alon, U",0.142857
1566,"Sberro, H",1562,"Zaslaver, A",0.142857
1566,"Sberro, H",1563,"Mayo, A",0.142857
